
========> The following is the setup for this run:

2021_8_2_19_49_57_data_imagenet_arch_resnet50_init_kaimingn_GPUs_4_minib_205_opt_SGD+M_lr_0.35_lrpolicy_cosine_lr_ep_90

arch: resnet50
pretrained: False
resume: 
dataname: imagenet
datapath: /datasets/imagenet/
workers: 20
batch_size: 205
init_policy: kaimingn
init_kaiming_mode: fan_in
init_kaiming_nonlinearity: relu
init_bias: zero
optimizer: SGD+M
epochs: 90
initial_epoch: 0
label_smoothing: 0.0
weight_decay: 0.0001
lr: 0.35
lr_policy: cosine_lr
warmup_length: 0
lr_gamma: 0.1
lr_steps: [30, 60, 80]
lowest_lr: 0.0
scale_coslr: 1.02
exp_coslr: 1
normal_exp_scale: 1500
momentum: 0.9
nesterov: False
evaluate: False
print_freq_tr: 10
print_freq_ts: 10
config: imagenet_resnet50_train
logterminal: True
save_stages: False
gpu_idx: ['0', '1', '2', '3']
local_rank: 0
channels_last: False
distributed: True
world_size: 4

=> Global rank of the current node is 0 and the process id is 48838.
=> There are 4 process(es) runing on GPU(s).
=> Visible GPU(s) are ['0', '1', '2', '3'] for running 4 process(es).
=> Execute `nvidia-smi` on a differnt terminal to see used GPUs.
=> GPU 0 whose id is 0 is being used for training of the current process.

=> The model, i.e., resnet50, is being replicated on 4 processes.

Learning rate: 0.3500 | Curr loss: 6.4691 | Avg loss: 6.9598 | Prec@1(avg) 0.36 % | Prec@5(avg) 1.58 %

Training: Num of GPUs: 4 | Epoch: [ 1/90] | [ 630/1563] | Time(avg): 9.62 | Speed: (pics/sec):   852
Learning rate: 0.3500 | Curr loss: 6.4839 | Avg loss: 6.9523 | Prec@1(avg) 0.37 % | Prec@5(avg) 1.61 %

Training: Num of GPUs: 4 | Epoch: [ 1/90] | [ 640/1563] | Time(avg): 9.62 | Speed: (pics/sec):   852
Learning rate: 0.3500 | Curr loss: 6.4753 | Avg loss: 6.9447 | Prec@1(avg) 0.38 % | Prec@5(avg) 1.64 %

Training: Num of GPUs: 4 | Epoch: [ 1/90] | [ 650/1563] | Time(avg): 9.62 | Speed: (pics/sec):   852
Learning rate: 0.3500 | Curr loss: 6.4385 | Avg loss: 6.9373 | Prec@1(avg) 0.38 % | Prec@5(avg) 1.66 %

Training: Num of GPUs: 4 | Epoch: [ 1/90] | [ 660/1563] | Time(avg): 9.62 | Speed: (pics/sec):   852
Learning rate: 0.3500 | Curr loss: 6.4625 | Avg loss: 6.9301 | Prec@1(avg) 0.39 % | Prec@5(avg) 1.69 %

Training: Num of GPUs: 4 | Epoch: [ 1/90] | [ 670/1563] | Time(avg): 9.62 | Speed: (pics/sec):   852
Learning rate: 0.3500 | Curr loss: 6.5096 | Avg loss: 6.9229 | Prec@1(avg) 0.40 % | Prec@5(avg) 1.71 %

Training: Num of GPUs: 4 | Epoch: [ 1/90] | [ 680/1563] | Time(avg): 9.62 | Speed: (pics/sec):   852
Learning rate: 0.3500 | Curr loss: 6.3684 | Avg loss: 6.9156 | Prec@1(avg) 0.40 % | Prec@5(avg) 1.74 %

Training: Num of GPUs: 4 | Epoch: [ 1/90] | [ 690/1563] | Time(avg): 9.62 | Speed: (pics/sec):   852
Learning rate: 0.3500 | Curr loss: 6.4762 | Avg loss: 6.9083 | Prec@1(avg) 0.41 % | Prec@5(avg) 1.77 %

Training: Num of GPUs: 4 | Epoch: [ 1/90] | [ 700/1563] | Time(avg): 9.62 | Speed: (pics/sec):   853
Learning rate: 0.3500 | Curr loss: 6.3758 | Avg loss: 6.9013 | Prec@1(avg) 0.42 % | Prec@5(avg) 1.80 %

